time;SP;pSP;IPG1G2;IPG1;pG1P;IPG2;pG2P;SC;pSC;ICG1G2;ICG1;pG1C;ICG2;pG2C;N;...17;file;dSP;gammaPG1;dIPG1;gammaPG2;dIPG2;dSC;gammaCG1;dICG1;gammaCG2;dICG2;psiG1;FG1;psiG2;FG2;pi;FGB;c;kappa;sigma;eul;demog_feedback;vanish_threshold;pBc;pBp;pGc;pGp;fc
10;28.7431;0.897795;0;1.37922;0.0430802;1.89289;0.0591247;29.1127;0.938795;0;0;0;1.89801;0.0612048;63.0259;NA;./competition_output_228;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.04308014846693181;0.06120498369756771;0.05912470978637967;0.4920312125649931
50;16.0157;0.496791;0;3.54901;0.110087;12.6736;0.393122;17.8478;0.571912;0;0;0;13.3594;0.428088;63.4455;NA;./competition_output_228;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.11008672601014136;0.42808710810325823;0.39312234419236;0.4918741281887604
100;1.33488;0.0402239;0;5.05033;0.152181;26.8011;0.807595;1.8651199999999999;0.0579949;0;0;0;30.295;0.942005;65.3464;NA;./competition_output_228;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.15218112528931357;0.9420051915229173;0.807595059529065;0.49214830503287094
1000;0.0496889;7.71344e-4;0;6.25298;0.0970679;58.116;0.902161;0.0528647;8.1038e-4;0;0;0;65.1815;0.99919;129.653;NA;./competition_output_228;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.09706782376560408;0.999189618842107;0.9021608330686882;0.5031458176825836
4966052;0.0999847;1.11102e-4;0;6.6358099999999996e-139;7.373619999999999e-142;899.84;0.999889;5.59941e-6;1.11102e-4;0;0;0;0.0503933;0.999889;899.99;NA;./competition_output_228;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;7.373613921835114e-142;0.9998888981690959;0.9998888984802321;5.599939933777042e-5
0;29.9103;0.934657;0;1.03025;0.0321941;1.0608;0.0331486;29.9401;0.965782;0;0;0;1.06078;0.0342177;63.0022;NA;./competition_output_229;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03219395431755224;0.03421773833516984;0.033148601543372395;0.49206027726015916
10;28.743;0.897775;0;1.37992;0.0431011;1.89289;0.0591235;29.1127;0.938795;0;0;0;1.89801;0.0612048;63.0265;NA;./competition_output_229;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.043101205310751164;0.06120498369756771;0.059123601745512615;0.4920265285237162
50;16.0135;0.496643;0;3.55716;0.110322;12.6728;0.393035;17.8479;0.571916;0;0;0;13.3593;0.428084;63.4506;NA;./competition_output_229;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.11032190714023868;0.42808390371452737;0.39303474254934184;0.4918345925806848
100;1.33393;0.0401761;0;5.0732;0.152798;26.7949;0.807026;1.86552;0.0580072;0;0;0;30.2945;0.941993;65.3621;NA;./competition_output_229;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.15279788615334663;0.941992573387703;0.8070259559430553;0.4920285608938514
1000;0.049798;7.69751e-4;0;6.54248;0.10113;58.1014;0.8981;0.052868;8.10529e-4;0;0;0;65.1736;0.999189;129.92;NA;./competition_output_229;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.10113012897488993;0.9991894701396371;0.8981001203857971;0.5020510160098522
4964499;0.0999847;1.11102e-4;0;5.668499999999999e-128;6.29875e-131;899.84;0.999889;5.59941e-6;1.11102e-4;0;0;0;0.0503933;0.999889;899.99;NA;./competition_output_229;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;6.298753357302625e-131;0.9998888981690959;0.9998888984802321;5.599939933777042e-5
0;29.9716;0.966776;0;1.03;0.0332241;0;0;30.0014;1;0;0;0;0;0;61.003;NA;./competition_output_23;0.5;1;0.5;1;1;0.5;1;0.5;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.0332240916597853;0;0;0.4918020425224989
10;29.634;0.955448;0;1.3818;0.0445515;0;0;30.0141;1;0;0;0;0;0;61.0298;NA;./competition_output_23;0.5;1;0.5;1;1;0.5;1;0.5;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04455148666163697;0;0;0.49179417268285325
50;26.8237;0.863192;0;4.25131;0.136808;0;0;30.0646;1;0;0;0;0;0;61.1396;NA;./competition_output_23;0.5;1;0.5;1;1;0.5;1;0.5;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13680800102719196;0;0;0.4917369429960287
100;17.9173;0.574967;0;13.245;0.425033;0;0;30.1278;1;0;0;0;0;0;61.2901;NA;./competition_output_23;0.5;1;0.5;1;1;0.5;1;0.5;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.42503281208383203;0;0;0.4915606272464884
1000;0.10013;0.00296595;0;33.6596;0.997034;0;0;31.2837;1;0;0;0;0;0;65.0434;NA;./competition_output_23;0.5;1;0.5;1;1;0.5;1;0.5;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9970340402603931;0;0;0.4809665546389026
620816;0.0999975;1.50001e-4;0;666.544;0.99985;0;0;0.00477167;1;0;0;0;0;0;666.649;NA;./competition_output_23;0.5;1;0.5;1;1;0.5;1;0.5;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9998499986493916;0;0;7.157694678908991e-6
0;29.9103;0.934656;0;1.0303;0.0321956;1.0608;0.0331486;29.9401;0.965782;0;0;0;1.06078;0.0342177;63.0023;NA;./competition_output_230;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.03219546644834289;0.03421773833516984;0.0331485497509484;0.4920594962406135
10;28.7429;0.897756;0;1.38061;0.043122;1.89288;0.0591224;29.1127;0.938795;0;0;0;1.89801;0.0612048;63.0271;NA;./competition_output_230;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.04312197596293648;0.06120498369756771;0.059122218338794594;0.4920218445716208
50;16.0112;0.496495;0;3.56533;0.110558;12.6719;0.392947;17.8481;0.571921;0;0;0;13.3591;0.428079;63.4557;NA;./competition_output_230;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.11055825043265673;0.4280774949370658;0.3929462612598505;0.49179506332764433
100;1.33297;0.0401282;0;5.09617;0.153417;26.7887;0.806455;1.86591;0.0580196;0;0;0;30.2941;0.94198;65.3779;NA;./competition_output_230;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.1534166580367658;0.9419804284886727;0.806455205997741;0.49190949846966636
1000;0.0499118;7.68088e-4;0;6.84528;0.105341;58.0867;0.893891;0.0528712;8.1068e-4;0;0;0;65.1654;0.999189;130.2;NA;./competition_output_230;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.10534134680271035;0.9991893192041558;0.8938905653713208;0.500908380952381
4962613;0.0999847;1.11102e-4;0;4.92276e-117;5.47009e-120;899.84;0.999889;5.59941e-6;1.11102e-4;0;0;0;0.0503933;0.999889;899.99;NA;./competition_output_230;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;5.470098099531635e-120;0.9998888981690959;0.9998888984802321;5.599939933777042e-5
0;29.9103;0.934654;0;1.03035;0.0321971;1.0608;0.0331485;29.9401;0.965782;0;0;0;1.06078;0.0342177;63.0023;NA;./competition_output_231;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03219697857440835;0.03421773833516984;0.03314849795868625;0.4920594962406135
10;28.7428;0.897736;0;1.3813;0.0431429;1.89288;0.0591212;29.1127;0.938795;0;0;0;1.89801;0.0612048;63.0277;NA;./competition_output_231;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04314273238762682;0.06120498369756771;0.059121128851003436;0.4920171607087042
50;16.0089;0.496346;0;3.57352;0.110794;12.6711;0.392859;17.8482;0.571926;0;0;0;13.359;0.428074;63.4608;NA;./competition_output_231;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.11079472876138792;0.428074290548335;0.392859446038758;0.4917555404281068
100;1.33202;0.0400802;0;5.11924;0.154037;26.7825;0.805882;1.86631;0.058032;0;0;0;30.2937;0.941968;65.3937;NA;./competition_output_231;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.15403734034307284;0.941967990681595;0.805882331701258;0.49179064649958637
1000;0.0500305;7.66351e-4;0;7.16197;0.109705;58.072;0.889529;0.0528743;8.10832e-4;0;0;0;65.157;0.999189;130.494;NA;./competition_output_231;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.1097048272953187;0.999189167276159;0.889528821077685;0.49971549879687954
4960313;0.0999847;1.11102e-4;0;4.3559099999999996e-106;4.84022e-109;899.84;0.999889;5.59941e-6;1.11102e-4;0;0;0;0.0503933;0.999889;899.99;NA;./competition_output_231;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;4.840222763801373e-109;0.9998888981690959;0.9998888984802321;5.599939933777042e-5
0;29.9103;0.934653;0;1.0304;0.0321986;1.0608;0.0331485;29.9401;0.965782;0;0;0;1.06078;0.0342177;63.0024;NA;./competition_output_232;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.032198490695748636;0.03421773833516984;0.03314844616658594;0.49205871522354705
10;28.7427;0.897716;0;1.382;0.0431638;1.89288;0.0591201;29.1127;0.938795;0;0;0;1.898;0.0612048;63.0283;NA;./competition_output_232;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.043163786894574785;0.06120468096495726;0.05912002093849691;0.492012318276076
50;16.0067;0.496197;0;3.58172;0.111031;12.6703;0.392772;17.8483;0.571931;0;0;0;13.3588;0.428069;63.4659;NA;./competition_output_232;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.1110310638487826;0.42806925347116526;0.3927713188868002;0.4917144482312549
100;1.33105;0.040032;0;5.14241;0.15466;26.7763;0.805308;1.8667;0.0580444;0;0;0;30.2932;0.941956;65.4097;NA;./competition_output_232;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.15466006371173807;0.9419556652850288;0.805308068389065;0.49166866687968297
1000;0.0501541;7.64538e-4;0;7.4932;0.114225;58.0572;0.885011;0.0528773;8.10988e-4;0;0;0;65.1483;0.999189;130.802;NA;./competition_output_232;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.11422464494091827;0.9991890131100438;0.8850108173095447;0.49847232687573595
4957498;0.0999847;1.11102e-4;0;3.93633e-95;4.373989999999999e-98;899.84;0.999889;5.59941e-6;1.11102e-4;0;0;0;0.0503933;0.999889;899.99;NA;./competition_output_232;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;4.3739916738027783e-98;0.9998888981690959;0.9998888984802321;5.599939933777042e-5
0;29.9103;0.934651;0;1.03045;0.0322001;1.0608;0.0331484;29.9401;0.965782;0;0;0;1.06078;0.0342177;63.0024;NA;./competition_output_233;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03220000281236378;0.03421773833516984;0.03314839437464748;0.49205871522354705
10;28.7426;0.897696;0;1.3827;0.0431847;1.89288;0.0591189;29.1127;0.938795;0;0;0;1.898;0.0612048;63.0289;NA;./competition_output_233;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04318484061242706;0.06120468096495726;0.05911891306751351;0.49200763459302005
50;16.0044;0.496048;0;3.58995;0.111269;12.6695;0.392684;17.8485;0.571936;0;0;0;13.3587;0.428064;63.471;NA;./competition_output_233;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.11126849399560189;0.4280646773821426;0.3926840721116668;0.49167651368341453
100;1.33009;0.0399837;0;5.16568;0.155285;26.77;0.804731;1.8671;0.0580568;0;0;0;30.2928;0.941943;65.4257;NA;./competition_output_233;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.1552851474653976;0.9419432274354087;0.8047311094858167;0.49154842821704614
1000;0.050283;7.62647e-4;0;7.83961;0.118904;58.0424;0.880333;0.0528803;8.11145e-4;0;0;0;65.1392;0.999189;131.124;NA;./competition_output_233;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.11890394893440154;0.9991888539258656;0.8803334050584286;0.4971788558921327
4954037;0.0999847;1.11102e-4;0;3.6421299999999994e-84;4.04708e-87;899.84;0.999889;5.59941e-6;1.11102e-4;0;0;0;0.0503934;0.999889;899.99;NA;./competition_output_233;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;4.047080985310507e-87;0.9998888983895404;0.9998888984802321;5.599951045011611e-5
0;29.9103;0.93465;0;1.0305;0.0322016;1.0608;0.0331484;29.9401;0.965782;0;0;0;1.06078;0.0342177;63.0025;NA;./competition_output_234;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;0.03220151492425379;0.03421773833516984;0.03314834258287086;0.49205793420896
10;28.7425;0.897677;0;1.38339;0.0432056;1.89288;0.0591178;29.1127;0.938795;0;0;0;1.898;0.0612048;63.0295;NA;./competition_output_234;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;0.04320559471834802;0.06120468096495726;0.05911782370153507;0.4920029509991353
50;16.0021;0.495898;0;3.5981900000000002;0.111506;12.6687;0.392595;17.8486;0.57194;0;0;0;13.3585;0.42806;63.4762;NA;./competition_output_234;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;0.11150612399086555;0.4280596402741684;0.39259673141303775;0.491634659919781
100;1.32912;0.0399352;0;5.18906;0.155912;26.7638;0.804153;1.8675;0.0580692;0;0;0;30.2924;0.941931;65.4418;NA;./competition_output_234;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;0.155911998024156;0.9419307895857886;0.8041528779237294;0.4914274974099123
1000;0.0504173;7.60674e-4;0;8.20189;0.123747;58.0274;0.875493;0.0528832;8.11306e-4;0;0;0;65.1299;0.999189;131.463;NA;./competition_output_234;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;0.12374662372716906;0.9991886937408344;0.8754927015195193;0.495826074256635
4949763;0.0999847;1.11102e-4;0;3.45929e-73;3.8439200000000005e-76;899.84;0.999889;5.59941e-6;1.11102e-4;0;0;0;0.0503933;0.999889;899.99;NA;./competition_output_234;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;3.8439118816941705e-76;0.9998888981690959;0.9998888984802321;5.599939933777042e-5
0;29.9103;0.934649;0;1.03055;0.0322031;1.0608;0.0331483;29.9401;0.965782;0;0;0;1.06078;0.0342177;63.0025;NA;./competition_output_235;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;0.032203027031418696;0.03421773833516984;0.03314829079125608;0.49205793420896
10;28.7424;0.897657;0;1.38409;0.0432265;1.89288;0.0591167;29.1127;0.938795;0;0;0;1.898;0.0612048;63.0301;NA;./competition_output_235;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04322664687031631;0.06120468096495726;0.059116715912898965;0.49199826749441933
50;15.9999;0.495749;0;3.60645;0.111744;12.6678;0.392507;17.8488;0.571945;0;0;0;13.3584;0.428055;63.4813;NA;./competition_output_235;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;0.11174422874033864;0.42805506421595013;0.39250607684478134;0.4915967379369988
100;1.32815;0.0398866;0;5.21254;0.156541;26.7575;0.803572;1.8679;0.0580817;0;0;0;30.2919;0.941918;65.4581;NA;./competition_output_235;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;0.15654124143084053;0.9419181711329051;0.8035722061769724;0.4913035972629819
1000;0.0505571;7.58617e-4;0;8.58076;0.128756;58.0124;0.870486;0.052886;8.11469e-4;0;0;0;65.1203;0.999189;131.817;NA;./competition_output_235;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;0.12875572332084098;0.9991885313079523;0.8704856590299642;0.49442170584977657
4944454;0.0999847;1.11102e-4;0;3.38167e-62;3.75766e-65;899.84;0.999889;5.59941e-6;1.11102e-4;0;0;0;0.0503933;0.999889;899.99;NA;./competition_output_235;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;3.7576616857704105e-65;0.9998888981690959;0.9998888984802321;5.599939933777042e-5
0;29.9103;0.934647;0;1.0306;0.0322046;1.0608;0.0331483;29.9401;0.965782;0;0;0;1.06078;0.0342177;63.0026;NA;./competition_output_236;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;0.03220453913385851;0.03421773833516984;0.03314823899980313;0.4920571531968522
10;28.7424;0.897637;0;1.38478;0.0432475;1.89288;0.0591155;29.1127;0.938795;0;0;0;1.898;0.0612048;63.0307;NA;./competition_output_236;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;0.043247264371147336;0.06120468096495726;0.05911544200729167;0.4919935840788695
50;15.9976;0.495599;0;3.61473;0.111983;12.667;0.392419;17.8489;0.57195;0;0;0;13.3582;0.42805;63.4865;NA;./competition_output_236;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;0.11198280757376315;0.42805002707717155;0.3924183060800828;0.4915548974978933
100;1.32718;0.0398379;0;5.23612;0.157172;26.7512;0.80299;1.8683;0.0580942;0;0;0;30.2915;0.941906;65.4744;NA;./competition_output_236;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;0.15717240240736013;0.9419057332446098;0.8029896891743835;0.49118128612098766
1000;0.0507026;7.56473e-4;0;8.97695;0.133934;57.9974;0.865309;0.0528887;8.11634e-4;0;0;0;65.1103;0.999188;132.188;NA;./competition_output_236;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;0.1339342477442532;0.9991883653784426;0.865309279891561;0.4929584281477895
4937819;0.0999847;1.11102e-4;0;3.4101599999999996e-51;3.7893299999999996e-54;899.84;0.999889;5.59941e-6;1.11102e-4;0;0;0;0.0503933;0.999889;899.99;NA;./competition_output_236;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;3.789319352375253e-54;0.9998888981690959;0.9998888984802321;5.599939933777042e-5
0;29.9103;0.934646;0;1.03065;0.0322062;1.0608;0.0331482;29.9401;0.965782;0;0;0;1.06078;0.0342177;63.0026;NA;./competition_output_237;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;0.032206051231573274;0.03421773833516984;0.03314818720851203;0.4920571531968522
10;28.7423;0.897617;0;1.38548;0.0432684;1.89288;0.0591144;29.1127;0.938795;0;0;0;1.898;0.0612048;63.0313;NA;./competition_output_237;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;0.043268314894196434;0.06120468096495726;0.05911433430791245;0.49198890075248325
50;15.9953;0.495448;0;3.62303;0.112222;12.6662;0.39233;17.8491;0.571955;0;0;0;13.3581;0.428045;63.4917;NA;./competition_output_237;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;0.11222185981954823;0.4280454510497578;0.39233032043520527;0.49151621393032474
100;1.3262100000000001;0.039789;0;5.25981;0.157805;26.745;0.802406;1.8687;0.0581067;0;0;0;30.2911;0.941893;65.4908;NA;./competition_output_237;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;0.15780525168446688;0.9418932953563145;0.8024056869546746;0.4910582860493382
1000;0.0508541;7.5424e-4;0;9.39124;0.139286;57.9822;0.85996;0.0528913;8.11803e-4;0;0;0;65.1;0.999188;132.577;NA;./competition_output_237;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13928569998925655;0.999188197193637;0.8599600600045437;0.49143434607812814
4929468;0.0999847;1.11102e-4;0;3.5530699999999996e-40;3.94812e-43;899.84;0.999889;5.5994e-6;1.11102e-4;0;0;0;0.0503933;0.999889;899.99;NA;./competition_output_237;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;3.9481188305956146e-43;0.999888898367491;0.9998888984802321;5.5999399326659186e-5
0;29.9103;0.934644;0;1.0307;0.0322077;1.0608;0.0331482;29.9401;0.965782;0;0;0;1.06078;0.0342177;63.0027;NA;./competition_output_238;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;0.032207563324562996;0.03421773833516984;0.033148135417382776;0.49205637218722376
10;28.7422;0.897597;0;1.38618;0.0432894;1.89288;0.0591132;29.1127;0.938795;0;0;0;1.898;0.0612048;63.0319;NA;./competition_output_238;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;0.04328936462837502;0.06120468096495726;0.05911322665004438;0.49198421751525817
50;15.993;0.495298;0;3.63135;0.112461;12.6653;0.392241;17.8492;0.57196;0;0;0;13.3579;0.42804;63.4969;NA;./competition_output_238;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;0.11246173309404096;0.4280404138801747;0.39224023797099067;0.491474386938575
100;1.32523;0.03974;0;5.2836;0.158441;26.7387;0.801819;1.8691;0.0581192;0;0;0;30.2907;0.941881;65.5072;NA;./competition_output_238;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;0.1584405201824543;0.941880857468019;0.8018195050727895;0.4909353475648479
1000;0.0510117;7.51914e-4;0;9.82444;0.144813;57.967;0.85443499999999994;0.0528938;8.11974e-4;0;0;0;65.0894;0.999188;132.985;NA;./competition_output_238;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;0.14481257315764134;0.9991880267501417;0.8544355126835724;0.48984692860097
4918862;0.0999847;1.11102e-4;0;3.82593e-29;4.2513199999999996e-32;899.84;0.999889;5.59941e-6;1.11102e-4;0;0;0;0.0503933;0.999889;899.99;NA;./competition_output_238;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;4.2513168267275007e-32;0.9998888981690959;0.9998888984802321;5.599939933777042e-5
0;29.9103;0.934643;0;1.03075;0.0322092;1.0608;0.0331481;29.9401;0.965782;0;0;0;1.06078;0.0342177;63.0027;NA;./competition_output_239;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;9.5;10;10;1;19.5;0.02;0.001;0;1e-4;1;1e-7;0;0.0322090754128277;0.03421773833516984;0.03314808362641535;0.49205637218722376
10;28.7421;0.897578;0;1.38688;0.0433103;1.89288;0.0591121;29.1127;0.938795;0;0;0;1.898;0.0612048;63.0326;NA;./competition_output_239;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;9.5;10;10;1;19.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04331041357372744;0.06120468096495726;0.0591121190336851;0.4919787538511817
50;15.9907;0.495147;0;3.63968;0.112701;12.6645;0.392152;17.8494;0.571964;0;0;0;13.3578;0.428036;63.5021;NA;./competition_output_239;0.973684;1;0.973684;1;1;0.973684;1;0.973684;1;1;10;9.5;10;10;1;19.5;0.02;0.001;0;1e-4;1;1e-7;0;0.1127014560822025;0.4280358378835653;0.39215194482840626;0.491435716299146
