time;Sp;Ipg1;Ipg2;Sc;Icg1;Icg2;N;
29040;0.997987;63.8979;734.046;0.00110095;1.92007e-14;0.809728;799.752;
29050;0.997989;63.8974;734.048;0.00109852;1.89677e-14;0.807939;799.752;
29060;0.997991;63.8969;734.05;0.00109609;1.87375e-14;0.806155;799.753;
29070;0.997993;63.8964;734.053;0.00109367;1.85102e-14;0.804374;799.753;
29080;0.997996;63.8959;734.055;0.00109126;1.82855e-14;0.802598;799.753;
29090;0.997998;63.8954;734.058;0.00108885;1.80636e-14;0.800825;799.753;
29100;0.998;63.8949;734.06;0.00108644;1.78444e-14;0.799057;799.753;
29110;0.998002;63.8945;734.062;0.00108404;1.76279e-14;0.797292;799.753;
29120;0.998005;63.894;734.065;0.00108164;1.74139e-14;0.795531;799.753;
29130;0.998007;63.8935;734.067;0.00107925;1.72026e-14;0.793774;799.753;
29140;0.998009;63.893;734.069;0.00107687;1.69938e-14;0.792021;799.753;
29150;0.998011;63.8925;734.072;0.00107449;1.67876e-14;0.790271;799.754;
29160;0.998013;63.892;734.074;0.00107212;1.65839e-14;0.788526;799.754;
29170;0.998015;63.8916;734.076;0.00106975;1.63826e-14;0.786784;799.754;
29180;0.998018;63.8911;734.079;0.00106738;1.61838e-14;0.785046;799.754;
29190;0.99802;63.8906;734.081;0.00106503;1.59874e-14;0.783312;799.754;
29200;0.998022;63.8901;734.083;0.00106267;1.57934e-14;0.781582;799.754;
29210;0.998024;63.8896;734.086;0.00106032;1.56017e-14;0.779856;799.754;
29220;0.998026;63.8892;734.088;0.00105798;1.54124e-14;0.778134;799.754;
29230;0.998028;63.8887;734.09;0.00105564;1.52254e-14;0.776415;799.754;
29240;0.998031;63.8882;734.092;0.00105331;1.50406e-14;0.7747;799.754;
29250;0.998033;63.8877;734.095;0.00105098;1.48581e-14;0.772989;799.755;
29260;0.998035;63.8873;734.097;0.00104866;1.46777e-14;0.771282;799.755;
29270;0.998037;63.8868;734.099;0.00104635;1.44996e-14;0.769578;799.755;
29280;0.998039;63.8863;734.102;0.00104403;1.43237e-14;0.767878;799.755;
29290;0.998041;63.8859;734.104;0.00104173;1.41498e-14;0.766182;799.755;
29300;0.998043;63.8854;734.106;0.00103942;1.39781e-14;0.76449;799.755;
29310;0.998045;63.8849;734.108;0.00103713;1.38085e-14;0.762802;799.755;
29320;0.998048;63.8844;734.111;0.00103484;1.36409e-14;0.761117;799.755;
29330;0.99805;63.884;734.113;0.00103255;1.34754e-14;0.759436;799.755;
29340;0.998052;63.8835;734.115;0.00103027;1.33118e-14;0.757758;799.755;
29350;0.998054;63.8831;734.117;0.00102799;1.31503e-14;0.756085;799.756;
29360;0.998056;63.8826;734.12;0.00102572;1.29907e-14;0.754415;799.756;
29370;0.998058;63.8821;734.122;0.00102345;1.2833e-14;0.752748;799.756;
29380;0.99806;63.8817;734.124;0.00102119;1.26773e-14;0.751086;799.756;
29390;0.998062;63.8812;734.126;0.00101894;1.25235e-14;0.749427;799.756;
29400;0.998064;63.8808;734.128;0.00101669;1.23715e-14;0.747771;799.756;
29410;0.998066;63.8803;734.131;0.00101444;1.22213e-14;0.74612;799.756;
29420;0.998068;63.8798;734.133;0.0010122;1.2073e-14;0.744472;799.756;
29430;0.99807;63.8794;734.135;0.00100996;1.19265e-14;0.742827;799.756;
29440;0.998072;63.8789;734.137;0.00100773;1.17818e-14;0.741187;799.756;
29450;0.998075;63.8785;734.139;0.0010055;1.16388e-14;0.739549;799.757;
29460;0.998077;63.878;734.142;0.00100328;1.14975e-14;0.737916;799.757;
29470;0.998079;63.8776;734.144;0.00100106;1.1358e-14;0.736286;799.757;
29480;0.998081;63.8771;734.146;0.000998853;1.12202e-14;0.73466;799.757;
29490;0.998083;63.8767;734.148;0.000996646;1.1084e-14;0.733037;799.757;
29500;0.998085;63.8762;734.15;0.000994444;1.09495e-14;0.731418;799.757;
29510;0.998087;63.8758;734.152;0.000992247;1.08166e-14;0.729802;799.757;
29520;0.998089;63.8753;734.155;0.000990054;1.06854e-14;0.72819;799.757;
29530;0.998091;63.8749;734.157;0.000987867;1.05557e-14;0.726582;799.757;
29540;0.998093;63.8745;734.159;0.000985684;1.04276e-14;0.724977;799.757;
29550;0.998095;63.874;734.161;0.000983506;1.0301e-14;0.723376;799.757;
29560;0.998097;63.8736;734.163;0.000981333;1.0176e-14;0.721778;799.758;
29570;0.998099;63.8731;734.165;0.000979165;1.00525e-14;0.720184;799.758;
29580;0.998101;63.8727;734.167;0.000977001;9.93053e-15;0.718593;799.758;
29590;0.998103;63.8722;734.169;0.000974842;9.81002e-15;0.717006;799.758;
29600;0.998105;63.8718;734.172;0.000972688;9.69097e-15;0.715422;799.758;
29610;0.998107;63.8714;734.174;0.000970539;9.57336e-15;0.713842;799.758;
29620;0.998109;63.8709;734.176;0.000968395;9.45718e-15;0.712265;799.758;
29630;0.998111;63.8705;734.178;0.000966255;9.34241e-15;0.710692;799.758;
29640;0.998113;63.8701;734.18;0.00096412;9.22903e-15;0.709122;799.758;
29650;0.998115;63.8696;734.182;0.00096199;9.11703e-15;0.707555;799.758;
29660;0.998117;63.8692;734.184;0.000959864;9.00639e-15;0.705993;799.758;
29670;0.998118;63.8688;734.186;0.000957743;8.89709e-15;0.704433;799.759;
29680;0.99812;63.8683;734.188;0.000955627;8.78911e-15;0.702877;799.759;
29690;0.998122;63.8679;734.19;0.000953515;8.68245e-15;0.701325;799.759;
29700;0.998124;63.8675;734.193;0.000951409;8.57708e-15;0.699775;799.759;
29710;0.998126;63.8671;734.195;0.000949306;8.47299e-15;0.69823;799.759;
29720;0.998128;63.8666;734.197;0.000947209;8.37016e-15;0.696687;799.759;
29730;0.99813;63.8662;734.199;0.000945116;8.26859e-15;0.695148;799.759;
29740;0.998132;63.8658;734.201;0.000943028;8.16824e-15;0.693613;799.759;
29750;0.998134;63.8654;734.203;0.000940944;8.06911e-15;0.692081;799.759;
29760;0.998136;63.8649;734.205;0.000938865;7.97119e-15;0.690552;799.759;
29770;0.998138;63.8645;734.207;0.00093679;7.87445e-15;0.689027;799.759;
29780;0.99814;63.8641;734.209;0.00093472;7.77889e-15;0.687505;799.76;
29790;0.998142;63.8637;734.211;0.000932655;7.68448e-15;0.685986;799.76;
29800;0.998143;63.8633;734.213;0.000930594;7.59123e-15;0.684471;799.76;
29810;0.998145;63.8628;734.215;0.000928538;7.4991e-15;0.682959;799.76;
29820;0.998147;63.8624;734.217;0.000926486;7.40809e-15;0.68145;799.76;
29830;0.998149;63.862;734.219;0.000924439;7.31819e-15;0.679945;799.76;
29840;0.998151;63.8616;734.221;0.000922396;7.22938e-15;0.678443;799.76;
29850;0.998153;63.8612;734.223;0.000920358;7.14164e-15;0.676945;799.76;
29860;0.998155;63.8608;734.225;0.000918325;7.05497e-15;0.675449;799.76;
29870;0.998157;63.8603;734.227;0.000916296;6.96935e-15;0.673957;799.76;
29880;0.998158;63.8599;734.229;0.000914271;6.88477e-15;0.672468;799.76;
29890;0.99816;63.8595;734.231;0.000912251;6.80122e-15;0.670983;799.761;
29900;0.998162;63.8591;734.233;0.000910235;6.71868e-15;0.669501;799.761;
29910;0.998164;63.8587;734.235;0.000908224;6.63714e-15;0.668022;799.761;
29920;0.998166;63.8583;734.237;0.000906217;6.5566e-15;0.666546;799.761;
29930;0.998168;63.8579;734.239;0.000904215;6.47703e-15;0.665074;799.761;
29940;0.99817;63.8575;734.241;0.000902217;6.39842e-15;0.663605;799.761;
29950;0.998171;63.8571;734.243;0.000900223;6.32077e-15;0.662139;799.761;
29960;0.998173;63.8567;734.245;0.000898234;6.24406e-15;0.660676;799.761;
29970;0.998175;63.8563;734.247;0.000896249;6.16829e-15;0.659217;799.761;
29980;0.998177;63.8559;734.249;0.000894269;6.09343e-15;0.657761;799.761;
29990;0.998179;63.8555;734.251;0.000892293;6.01948e-15;0.656308;799.761;
30000;0.998181;63.8551;734.252;0.000890321;5.94643e-15;0.654858;799.761;
30010;0.998182;63.8547;734.254;0.000888354;5.87426e-15;0.653411;799.762;
30020;0.998184;63.8543;734.256;0.000886391;5.80297e-15;0.651968;799.762;
30030;0.998186;63.8539;734.258;0.000884432;5.73255e-15;0.650528;799.762;
30040;0.998188;63.8535;734.26;0.000882478;5.66298e-15;0.649091;799.762;
30050;0.99819;63.8531;734.262;0.000880528;5.59425e-15;0.647657;799.762;
30060;0.998191;63.8527;734.264;0.000878582;5.52636e-15;0.646226;799.762;
30070;0.998193;63.8523;734.266;0.000876641;5.45929e-15;0.644799;799.762;
30080;0.998195;63.8519;734.268;0.000874704;5.39304e-15;0.643375;799.762;
30090;0.998197;63.8515;734.27;0.000872771;5.32759e-15;0.641953;799.762;
30100;0.998198;63.8511;734.272;0.000870843;5.26293e-15;0.640535;799.762;
30110;0.9982;63.8507;734.274;0.000868918;5.19906e-15;0.63912;799.762;
30120;0.998202;63.8503;734.275;0.000866998;5.13597e-15;0.637708;799.762;
30130;0.998204;63.8499;734.277;0.000865083;5.07364e-15;0.6363;799.763;
30140;0.998205;63.8495;734.279;0.000863171;5.01207e-15;0.634894;799.763;
30150;0.998207;63.8492;734.281;0.000861264;4.95124e-15;0.633492;799.763;
30160;0.998209;63.8488;734.283;0.000859361;4.89115e-15;0.632092;799.763;
30170;0.998211;63.8484;734.285;0.000857462;4.83179e-15;0.630696;799.763;
30180;0.998212;63.848;734.287;0.000855567;4.77315e-15;0.629303;799.763;
30190;0.998214;63.8476;734.288;0.000853677;4.71523e-15;0.627913;799.763;
30200;0.998216;63.8472;734.29;0.00085179;4.658e-15;0.626525;799.763;
30210;0.998218;63.8469;734.292;0.000849908;4.60147e-15;0.625141;799.763;
30220;0.998219;63.8465;734.294;0.00084803;4.54563e-15;0.623761;799.763;
30230;0.998221;63.8461;734.296;0.000846156;4.49046e-15;0.622383;799.763;
30240;0.998223;63.8457;734.298;0.000844286;4.43597e-15;0.621008;799.763;
30250;0.998225;63.8453;734.3;0.000842421;4.38213e-15;0.619636;799.764;
30260;0.998226;63.845;734.301;0.000840559;4.32895e-15;0.618267;799.764;
30270;0.998228;63.8446;734.303;0.000838702;4.27642e-15;0.616901;799.764;
30280;0.99823;63.8442;734.305;0.000836849;4.22452e-15;0.615539;799.764;
30290;0.998231;63.8438;734.307;0.000834999;4.17325e-15;0.614179;799.764;
30300;0.998233;63.8434;734.309;0.000833154;4.1226e-15;0.612822;799.764;
30310;0.998235;63.8431;734.31;0.000831313;4.07257e-15;0.611468;799.764;
30320;0.998236;63.8427;734.312;0.000829476;4.02314e-15;0.610117;799.764;
30330;0.998238;63.8423;734.314;0.000827644;3.97432e-15;0.60877;799.764;
30340;0.99824;63.842;734.316;0.000825815;3.92609e-15;0.607425;799.764;
30350;0.998242;63.8416;734.318;0.00082399;3.87844e-15;0.606083;799.764;
30360;0.998243;63.8412;734.319;0.000822169;3.83137e-15;0.604744;799.764;
30370;0.998245;63.8408;734.321;0.000820352;3.78487e-15;0.603408;799.765;
30380;0.998247;63.8405;734.323;0.00081854;3.73894e-15;0.602075;799.765;
30390;0.998248;63.8401;734.325;0.000816731;3.69356e-15;0.600745;799.765;
30400;0.99825;63.8397;734.327;0.000814926;3.64874e-15;0.599418;799.765;
30410;0.998252;63.8394;734.328;0.000813125;3.60446e-15;0.598094;799.765;
30420;0.998253;63.839;734.33;0.000811329;3.56071e-15;0.596773;799.765;
30430;0.998255;63.8386;734.332;0.000809536;3.5175e-15;0.595454;799.765;
30440;0.998256;63.8383;734.334;0.000807747;3.47481e-15;0.594139;799.765;
30450;0.998258;63.8379;734.335;0.000805962;3.43264e-15;0.592826;799.765;
30460;0.99826;63.8376;734.337;0.000804181;3.39098e-15;0.591517;799.765;
30470;0.998261;63.8372;734.339;0.000802404;3.34983e-15;0.59021;799.765;
30480;0.998263;63.8368;734.341;0.000800631;3.30918e-15;0.588906;799.765;
30490;0.998265;63.8365;734.342;0.000798862;3.26902e-15;0.587605;799.765;
30500;0.998266;63.8361;734.344;0.000797097;3.22934e-15;0.586307;799.766;
30510;0.998268;63.8358;734.346;0.000795335;3.19015e-15;0.585012;799.766;
30520;0.99827;63.8354;734.347;0.000793578;3.15144e-15;0.583719;799.766;
30530;0.998271;63.835;734.349;0.000791824;3.11319e-15;0.58243;799.766;
30540;0.998273;63.8347;734.351;0.000790075;3.07541e-15;0.581143;799.766;
30550;0.998274;63.8343;734.353;0.000788329;3.03808e-15;0.579859;799.766;
30560;0.998276;63.834;734.354;0.000786587;3.00121e-15;0.578578;799.766;
30570;0.998278;63.8336;734.356;0.000784849;2.96479e-15;0.5773;799.766;
30580;0.998279;63.8333;734.358;0.000783114;2.92881e-15;0.576025;799.766;
30590;0.998281;63.8329;734.359;0.000781384;2.89327e-15;0.574752;799.766;
30600;0.998282;63.8326;734.361;0.000779657;2.85815e-15;0.573483;799.766;
30610;0.998284;63.8322;734.363;0.000777934;2.82347e-15;0.572216;799.766;
30620;0.998285;63.8319;734.365;0.000776215;2.7892e-15;0.570952;799.766;
30630;0.998287;63.8315;734.366;0.0007745;2.75535e-15;0.56969;799.766;
30640;0.998289;63.8312;734.368;0.000772789;2.72191e-15;0.568432;799.767;
30650;0.99829;63.8308;734.37;0.000771081;2.68888e-15;0.567176;799.767;
30660;0.998292;63.8305;734.371;0.000769377;2.65624e-15;0.565923;799.767;
30670;0.998293;63.8301;734.373;0.000767677;2.62401e-15;0.564673;799.767;
30680;0.998295;63.8298;734.375;0.000765981;2.59216e-15;0.563425;799.767;
30690;0.998296;63.8294;734.376;0.000764288;2.5607e-15;0.562181;799.767;
30700;0.998298;63.8291;734.378;0.000762599;2.52963e-15;0.560939;799.767;
30710;0.9983;63.8288;734.38;0.000760914;2.49893e-15;0.559699;799.767;
30720;0.998301;63.8284;734.381;0.000759232;2.4686e-15;0.558463;799.767;
30730;0.998303;63.8281;734.383;0.000757555;2.43864e-15;0.557229;799.767;
30740;0.998304;63.8277;734.384;0.000755881;2.40905e-15;0.555998;799.767;
30750;0.998306;63.8274;734.386;0.00075421;2.37981e-15;0.55477;799.767;
30760;0.998307;63.8271;734.388;0.000752544;2.35093e-15;0.553544;799.767;
30770;0.998309;63.8267;734.389;0.000750881;2.3224e-15;0.552321;799.768;
30780;0.99831;63.8264;734.391;0.000749222;2.29421e-15;0.551101;799.768;
30790;0.998312;63.8261;734.393;0.000747566;2.26637e-15;0.549884;799.768;
30800;0.998313;63.8257;734.394;0.000745914;2.23886e-15;0.548669;799.768;
30810;0.998315;63.8254;734.396;0.000744266;2.21169e-15;0.547457;799.768;
30820;0.998316;63.825;734.398;0.000742621;2.18485e-15;0.546247;799.768;
30830;0.998318;63.8247;734.399;0.00074098;2.15833e-15;0.545041;799.768;
30840;0.998319;63.8244;734.401;0.000739343;2.13214e-15;0.543836;799.768;
30850;0.998321;63.824;734.402;0.000737709;2.10626e-15;0.542635;799.768;
30860;0.998322;63.8237;734.404;0.000736079;2.0807e-15;0.541436;799.768;
30870;0.998324;63.8234;734.406;0.000734452;2.05545e-15;0.54024;799.768;
30880;0.998325;63.8231;734.407;0.000732829;2.03051e-15;0.539046;799.768;
30890;0.998327;63.8227;734.409;0.00073121;2.00586e-15;0.537856;799.768;
30900;0.998328;63.8224;734.41;0.000729594;1.98152e-15;0.536667;799.768;
30910;0.99833;63.8221;734.412;0.000727982;1.95747e-15;0.535482;799.768;
30920;0.998331;63.8217;734.413;0.000726373;1.93372e-15;0.534299;799.769;
30930;0.998333;63.8214;734.415;0.000724768;1.91025e-15;0.533118;799.769;
30940;0.998334;63.8211;734.417;0.000723166;1.88706e-15;0.53194;799.769;
30950;0.998336;63.8208;734.418;0.000721568;1.86416e-15;0.530765;799.769;
30960;0.998337;63.8204;734.42;0.000719974;1.84154e-15;0.529593;799.769;
30970;0.998339;63.8201;734.421;0.000718383;1.81919e-15;0.528423;799.769;
30980;0.99834;63.8198;734.423;0.000716795;1.79711e-15;0.527255;799.769;
30990;0.998342;63.8195;734.424;0.000715211;1.7753e-15;0.52609;799.769;
31000;0.998343;63.8192;734.426;0.000713631;1.75376e-15;0.524928;799.769;
31010;0.998345;63.8188;734.428;0.000712054;1.73247e-15;0.523768;799.769;
31020;0.998346;63.8185;734.429;0.00071048;1.71145e-15;0.522611;799.769;
31030;0.998347;63.8182;734.431;0.00070891;1.69068e-15;0.521457;799.769;
31040;0.998349;63.8179;734.432;0.000707344;1.67016e-15;0.520305;799.769;
31050;0.99835;63.8176;734.434;0.000705781;1.64989e-15;0.519155;799.769;
31060;0.998352;63.8172;734.435;0.000704221;1.62986e-15;0.518008;799.77;
31070;0.998353;63.8169;734.437;0.000702665;1.61008e-15;0.516864;799.77;
31080;0.998355;63.8166;734.438;0.000701112;1.59054e-15;0.515722;799.77;
31090;0.998356;63.8163;734.44;0.000699563;1.57124e-15;0.514582;799.77;
31100;0.998357;63.816;734.441;0.000698017;1.55217e-15;0.513446;799.77;
31110;0.998359;63.8157;734.443;0.000696474;1.53333e-15;0.512311;799.77;
31120;0.99836;63.8154;734.444;0.000694935;1.51473e-15;0.511179;799.77;
31130;0.998362;63.815;734.446;0.0006934;1.49634e-15;0.51005;799.77;
31140;0.998363;63.8147;734.447;0.000691867;1.47818e-15;0.508923;799.77;
31150;0.998364;63.8144;734.449;0.000690338;1.46024e-15;0.507799;799.77;
31160;0.998366;63.8141;734.45;0.000688813;1.44252e-15;0.506677;799.77;
31170;0.998367;63.8138;734.452;0.000687291;1.42501e-15;0.505558;799.77;
31180;0.998369;63.8135;734.453;0.000685772;1.40772e-15;0.504441;799.77;
31190;0.99837;63.8132;734.455;0.000684257;1.39064e-15;0.503326;799.77;
31200;0.998371;63.8129;734.456;0.000682744;1.37376e-15;0.502214;799.77;
31210;0.998373;63.8126;734.458;0.000681236;1.35709e-15;0.501105;799.771;
31220;0.998374;63.8123;734.459;0.00067973;1.34062e-15;0.499997;799.771;
31230;0.998376;63.812;734.461;0.000678228;1.32435e-15;0.498893;799.771;
31240;0.998377;63.8117;734.462;0.000676729;1.30827e-15;0.497791;799.771;
31250;0.998378;63.8114;734.464;0.000675234;1.2924e-15;0.496691;799.771;
31260;0.99838;63.8111;734.465;0.000673742;1.27671e-15;0.495593;799.771;
31270;0.998381;63.8108;734.467;0.000672253;1.26122e-15;0.494499;799.771;
31280;0.998382;63.8104;734.468;0.000670767;1.24591e-15;0.493406;799.771;
31290;0.998384;63.8101;734.47;0.000669285;1.23079e-15;0.492316;799.771;
31300;0.998385;63.8098;734.471;0.000667806;1.21585e-15;0.491228;799.771;
31310;0.998387;63.8095;734.472;0.00066633;1.2011e-15;0.490143;799.771;
31320;0.998388;63.8092;734.474;0.000664858;1.18652e-15;0.48906;799.771;
31330;0.998389;63.809;734.475;0.000663389;1.17212e-15;0.48798;799.771;
31340;0.998391;63.8087;734.477;0.000661923;1.15789e-15;0.486901;799.771;
31350;0.998392;63.8084;734.478;0.00066046;1.14384e-15;0.485826;799.771;
31360;0.998393;63.8081;734.48;0.000659;1.12996e-15;0.484752;799.771;
31370;0.998395;63.8078;734.481;0.000657544;1.11625e-15;0.483681;799.772;
31380;0.998396;63.8075;734.482;0.000656091;1.1027e-15;0.482613;799.772;
31390;0.998397;63.8072;734.484;0.000654641;1.08932e-15;0.481546;799.772;
31400;0.998399;63.8069;734.485;0.000653195;1.0761e-15;0.480482;799.772;
31410;0.9984;63.8066;734.487;0.000651751;1.06304e-15;0.479421;799.772;
31420;0.998401;63.8063;734.488;0.000650311;1.05013e-15;0.478362;799.772;
31430;0.998403;63.806;734.49;0.000648874;1.03739e-15;0.477305;799.772;
31440;0.998404;63.8057;734.491;0.00064744;1.0248e-15;0.47625;799.772;
31450;0.998405;63.8054;734.492;0.000646009;1.01236e-15;0.475198;799.772;
31460;0.998407;63.8051;734.494;0.000644581;1.00008e-15;0.474148;799.772;
31470;0.998408;63.8048;734.495;0.000643157;9.87939e-16;0.473101;799.772;
31480;0.998409;63.8046;734.497;0.000641736;9.75949e-16;0.472055;799.772;
31490;0.998411;63.8043;734.498;0.000640318;9.64104e-16;0.471012;799.772;
31500;0.998412;63.804;734.499;0.000638903;9.52404e-16;0.469972;799.772;
31510;0.998413;63.8037;734.501;0.000637491;9.40845e-16;0.468933;799.772;
31520;0.998414;63.8034;734.502;0.000636082;9.29427e-16;0.467897;799.772;
31530;0.998416;63.8031;734.503;0.000634676;9.18147e-16;0.466864;799.773;
31540;0.998417;63.8028;734.505;0.000633274;9.07004e-16;0.465832;799.773;
31550;0.998418;63.8025;734.506;0.000631874;8.95996e-16;0.464803;799.773;
31560;0.99842;63.8023;734.508;0.000630478;8.85122e-16;0.463776;799.773;
31570;0.998421;63.802;734.509;0.000629085;8.7438e-16;0.462751;799.773;
31580;0.998422;63.8017;734.51;0.000627694;8.63768e-16;0.461729;799.773;
31590;0.998423;63.8014;734.512;0.000626307;8.53285e-16;0.460709;799.773;
31600;0.998425;63.8011;734.513;0.000624923;8.42929e-16;0.459691;799.773;
31610;0.998426;63.8009;734.514;0.000623542;8.32699e-16;0.458675;799.773;
31620;0.998427;63.8006;734.516;0.000622164;8.22593e-16;0.457662;799.773;
31630;0.998428;63.8003;734.517;0.000620789;8.1261e-16;0.456651;799.773;
31640;0.99843;63.8;734.518;0.000619417;8.02748e-16;0.455642;799.773;
31650;0.998431;63.7997;734.52;0.000618049;7.93005e-16;0.454635;799.773;
31660;0.998432;63.7995;734.521;0.000616683;7.83381e-16;0.45363;799.773;
31670;0.998434;63.7992;734.523;0.00061532;7.73874e-16;0.452628;799.773;
31680;0.998435;63.7989;734.524;0.00061396;7.64482e-16;0.451628;799.773;
31690;0.998436;63.7986;734.525;0.000612603;7.55204e-16;0.45063;799.773;
31700;0.998437;63.7984;734.526;0.00061125;7.46038e-16;0.449635;799.774;
31710;0.998438;63.7981;734.528;0.000609899;7.36984e-16;0.448641;799.774;
31720;0.99844;63.7978;734.529;0.000608551;7.2804e-16;0.44765;799.774;
31730;0.998441;63.7975;734.53;0.000607206;7.19204e-16;0.446661;799.774;
31740;0.998442;63.7973;734.532;0.000605864;7.10475e-16;0.445674;799.774;
31750;0.998443;63.797;734.533;0.000604525;7.01853e-16;0.444689;799.774;
31760;0.998445;63.7967;734.534;0.000603189;6.93335e-16;0.443707;799.774;
31770;0.998446;63.7965;734.536;0.000601856;6.8492e-16;0.442726;799.774;
31780;0.998447;63.7962;734.537;0.000600526;6.76608e-16;0.441748;799.774;
31790;0.998448;63.7959;734.538;0.000599199;6.68396e-16;0.440772;799.774;
31800;0.99845;63.7956;734.54;0.000597875;6.60284e-16;0.439798;799.774;
31810;0.998451;63.7954;734.541;0.000596554;6.52271e-16;0.438827;799.774;
31820;0.998452;63.7951;734.542;0.000595236;6.44355e-16;0.437857;799.774;
31830;0.998453;63.7948;734.544;0.00059392;6.36534e-16;0.43689;799.774;
31840;0.998454;63.7946;734.545;0.000592608;6.28809e-16;0.435924;799.774;
31850;0.998456;63.7943;734.546;0.000591298;6.21178e-16;0.434961;799.774;
31860;0.998457;63.794;734.547;0.000589991;6.13639e-16;0.434;799.774;
31870;0.998458;63.7938;734.549;0.000588688;6.06192e-16;0.433041;799.775;
31880;0.998459;63.7935;734.55;0.000587387;5.98835e-16;0.432084;799.775;
31890;0.99846;63.7933;734.551;0.000586088;5.91567e-16;0.43113;799.775;
31900;0.998462;63.793;734.552;0.000584793;5.84387e-16;0.430177;799.775;
31910;0.998463;63.7927;734.554;0.000583501;5.77295e-16;0.429227;799.775;
31920;0.998464;63.7925;734.555;0.000582211;5.70289e-16;0.428278;799.775;
31930;0.998465;63.7922;734.556;0.000580925;5.63367e-16;0.427332;799.775;
31940;0.998466;63.7919;734.558;0.000579641;5.5653e-16;0.426388;799.775;
31950;0.998468;63.7917;734.559;0.00057836;5.49776e-16;0.425446;799.775;
31960;0.998469;63.7914;734.56;0.000577082;5.43103e-16;0.424506;799.775;
31970;0.99847;63.7912;734.561;0.000575807;5.36512e-16;0.423568;799.775;
31980;0.998471;63.7909;734.563;0.000574534;5.30001e-16;0.422632;799.775;
31990;0.998472;63.7906;734.564;0.000573264;5.23568e-16;0.421698;799.775;
32000;0.998473;63.7904;734.565;0.000571998;5.17214e-16;0.420766;799.775;
32010;0.998475;63.7901;734.566;0.000570733;5.10937e-16;0.419837;799.775;
32020;0.998476;63.7899;734.568;0.000569472;5.04736e-16;0.418909;799.775;
32030;0.998477;63.7896;734.569;0.000568214;4.9861e-16;0.417983;799.775;
32040;0.998478;63.7894;734.57;0.000566958;4.92559e-16;0.41706;799.775;
32050;0.998479;63.7891;734.571;0.000565705;4.86581e-16;0.416138;799.776;
32060;0.99848;63.7889;734.572;0.000564455;4.80676e-16;0.415219;799.776;
32070;0.998481;63.7886;734.574;0.000563207;4.74842e-16;0.414302;799.776;
32080;0.998483;63.7884;734.575;0.000561963;4.69079e-16;0.413386;799.776;
32090;0.998484;63.7881;734.576;0.000560721;4.63386e-16;0.412473;799.776;
32100;0.998485;63.7878;734.577;0.000559482;4.57762e-16;0.411561;799.776;
32110;0.998486;63.7876;734.579;0.000558245;4.52207e-16;0.410652;799.776;
32120;0.998487;63.7873;734.58;0.000557012;4.46719e-16;0.409745;799.776;
32130;0.998488;63.7871;734.581;0.000555781;4.41297e-16;0.408839;799.776;
32140;0.998489;63.7868;734.582;0.000554552;4.35941e-16;0.407936;799.776;
32150;0.998491;63.7866;734.583;0.000553327;4.3065e-16;0.407035;799.776;
32160;0.998492;63.7863;734.585;0.000552104;4.25424e-16;0.406135;799.776;
32170;0.998493;63.7861;734.586;0.000550884;4.20261e-16;0.405238;799.776;
32180;0.998494;63.7859;734.587;0.000549667;4.1516e-16;0.404342;799.776;
32190;0.998495;63.7856;734.588;0.000548452;4.10122e-16;0.403449;799.776;
32200;0.998496;63.7854;734.589;0.00054724;4.05144e-16;0.402558;799.776;
32210;0.998497;63.7851;734.591;0.00054603;4.00227e-16;0.401668;799.776;
32220;0.998498;63.7849;734.592;0.000544824;3.9537e-16;0.400781;799.776;
32230;0.998499;63.7846;734.593;0.00054362;3.90571e-16;0.399895;799.776;
32240;0.998501;63.7844;734.594;0.000542418;3.85831e-16;0.399012;799.777;
32250;0.998502;63.7841;734.595;0.00054122;3.81149e-16;0.39813;799.777;
32260;0.998503;63.7839;734.596;0.000540023;3.76523e-16;0.39725;799.777;
32270;0.998504;63.7837;734.598;0.00053883;3.71953e-16;0.396372;799.777;
32280;0.998505;63.7834;734.599;0.000537639;3.67439e-16;0.395497;799.777;
32290;0.998506;63.7832;734.6;0.000536451;3.62979e-16;0.394623;799.777;
32300;0.998507;63.7829;734.601;0.000535266;3.58574e-16;0.393751;799.777;
32310;0.998508;63.7827;734.602;0.000534083;3.54222e-16;0.392881;799.777;
32320;0.998509;63.7825;734.603;0.000532902;3.49923e-16;0.392013;799.777;
32330;0.99851;63.7822;734.605;0.000531725;3.45676e-16;0.391146;799.777;
32340;0.998512;63.782;734.606;0.00053055;3.41481e-16;0.390282;799.777;
32350;0.998513;63.7817;734.607;0.000529377;3.37337e-16;0.38942;799.777;
32360;0.998514;63.7815;734.608;0.000528207;3.33243e-16;0.388559;799.777;
32370;0.998515;63.7813;734.609;0.00052704;3.29198e-16;0.387701;799.777;
32380;0.998516;63.781;734.61;0.000525875;3.25203e-16;0.386844;799.777;
32390;0.998517;63.7808;734.611;0.000524713;3.21256e-16;0.385989;799.777;
32400;0.998518;63.7806;734.613;0.000523553;3.17357e-16;0.385137;799.777;
32410;0.998519;63.7803;734.614;0.000522396;3.13506e-16;0.384286;799.777;
32420;0.99852;63.7801;734.615;0.000521242;3.09701e-16;0.383436;799.777;
32430;0.998521;63.7798;734.616;0.00052009;3.05942e-16;0.382589;799.777;
32440;0.998522;63.7796;734.617;0.00051894;3.02229e-16;0.381744;799.778;
