time;Sp;Ipg1;Ipg2;Sc;Icg1;Icg2;N;
39730;0.994386;1.24858e-77;898.287;0.000190297;3.51735e-96;0.171868;899.453;
39740;0.994387;1.19349e-77;898.287;0.000189875;3.32499e-96;0.171487;899.453;
39750;0.994387;1.14082e-77;898.288;0.000189453;3.14315e-96;0.171106;899.453;
39760;0.994387;1.09048e-77;898.288;0.000189033;2.97125e-96;0.170727;899.453;
39770;0.994388;1.04236e-77;898.288;0.000188613;2.80875e-96;0.170348;899.453;
39780;0.994388;9.96365e-78;898.289;0.000188195;2.65514e-96;0.16997;899.453;
39790;0.994389;9.52398e-78;898.289;0.000187777;2.50993e-96;0.169592;899.453;
39800;0.994389;9.10371e-78;898.29;0.00018736;2.37266e-96;0.169216;899.453;
39810;0.994389;8.70199e-78;898.29;0.000186945;2.2429e-96;0.168841;899.453;
39820;0.99439;8.318e-78;898.29;0.00018653;2.12023e-96;0.168466;899.453;
39830;0.99439;7.95095e-78;898.291;0.000186116;2.00428e-96;0.168092;899.453;
39840;0.994391;7.60009e-78;898.291;0.000185703;1.89466e-96;0.167719;899.453;
39850;0.994391;7.26472e-78;898.291;0.000185291;1.79104e-96;0.167347;899.453;
39860;0.994392;6.94415e-78;898.292;0.000184879;1.69309e-96;0.166975;899.453;
39870;0.994392;6.63772e-78;898.292;0.000184469;1.6005e-96;0.166605;899.453;
39880;0.994392;6.34482e-78;898.293;0.00018406;1.51296e-96;0.166235;899.453;
39890;0.994393;6.06484e-78;898.293;0.000183651;1.43022e-96;0.165866;899.453;
39900;0.994393;5.79722e-78;898.293;0.000183244;1.352e-96;0.165498;899.453;
39910;0.994394;5.5414e-78;898.294;0.000182837;1.27806e-96;0.165131;899.453;
39920;0.994394;5.29687e-78;898.294;0.000182431;1.20816e-96;0.164764;899.453;
39930;0.994394;5.06314e-78;898.294;0.000182026;1.14209e-96;0.164399;899.453;
39940;0.994395;4.83972e-78;898.295;0.000181622;1.07963e-96;0.164034;899.453;
39950;0.994395;4.62615e-78;898.295;0.000181219;1.02058e-96;0.16367;899.453;
39960;0.994396;4.42201e-78;898.296;0.000180817;9.64766e-97;0.163307;899.453;
39970;0.994396;4.22688e-78;898.296;0.000180416;9.12002e-97;0.162944;899.454;
39980;0.994396;4.04036e-78;898.296;0.000180015;8.62125e-97;0.162583;899.454;
39990;0.994397;3.86207e-78;898.297;0.000179616;8.14975e-97;0.162222;899.454;
40000;0.994397;3.69165e-78;898.297;0.000179217;7.70404e-97;0.161862;899.454;
40010;0.994398;3.52875e-78;898.297;0.00017882;7.2827e-97;0.161502;899.454;
40020;0.994398;3.37303e-78;898.298;0.000178423;6.88441e-97;0.161144;899.454;
40030;0.994398;3.22419e-78;898.298;0.000178027;6.5079e-97;0.160786;899.454;
40040;0.994399;3.08192e-78;898.299;0.000177632;6.15198e-97;0.16043;899.454;
40050;0.994399;2.94592e-78;898.299;0.000177238;5.81553e-97;0.160074;899.454;
40060;0.9944;2.81593e-78;898.299;0.000176844;5.49748e-97;0.159718;899.454;
40070;0.9944;2.69167e-78;898.3;0.000176452;5.19682e-97;0.159364;899.454;
40080;0.9944;2.57289e-78;898.3;0.00017606;4.9126e-97;0.15901;899.454;
40090;0.994401;2.45936e-78;898.3;0.000175669;4.64393e-97;0.158657;899.454;
40100;0.994401;2.35083e-78;898.301;0.00017528;4.38995e-97;0.158305;899.454;
40110;0.994402;2.2471e-78;898.301;0.000174891;4.14987e-97;0.157954;899.454;
40120;0.994402;2.14794e-78;898.301;0.000174502;3.92291e-97;0.157603;899.454;
40130;0.994402;2.05316e-78;898.302;0.000174115;3.70836e-97;0.157254;899.454;
40140;0.994403;1.96256e-78;898.302;0.000173729;3.50555e-97;0.156905;899.454;
40150;0.994403;1.87596e-78;898.303;0.000173343;3.31383e-97;0.156556;899.454;
40160;0.994403;1.79318e-78;898.303;0.000172959;3.1326e-97;0.156209;899.454;
40170;0.994404;1.71405e-78;898.303;0.000172575;2.96128e-97;0.155862;899.454;
40180;0.994404;1.63841e-78;898.304;0.000172192;2.79932e-97;0.155516;899.454;
40190;0.994405;1.56611e-78;898.304;0.00017181;2.64623e-97;0.155171;899.454;
40200;0.994405;1.49701e-78;898.304;0.000171428;2.50151e-97;0.154827;899.454;
40210;0.994405;1.43095e-78;898.305;0.000171048;2.3647e-97;0.154483;899.454;
40220;0.994406;1.3678e-78;898.305;0.000170668;2.23537e-97;0.15414;899.454;
40230;0.994406;1.30745e-78;898.305;0.000170289;2.11312e-97;0.153798;899.454;
40240;0.994406;1.24975e-78;898.306;0.000169912;1.99755e-97;0.153457;899.454;
40250;0.994407;1.1946e-78;898.306;0.000169534;1.88831e-97;0.153117;899.454;
40260;0.994407;1.14189e-78;898.306;0.000169158;1.78503e-97;0.152777;899.454;
40270;0.994408;1.0915e-78;898.307;0.000168783;1.68741e-97;0.152438;899.454;
40280;0.994408;1.04334e-78;898.307;0.000168408;1.59513e-97;0.152099;899.454;
40290;0.994408;9.97297e-79;898.307;0.000168034;1.50789e-97;0.151762;899.454;
40300;0.994409;9.5329e-79;898.308;0.000167662;1.42542e-97;0.151425;899.454;
40310;0.994409;9.11224e-79;898.308;0.000167289;1.34746e-97;0.151089;899.454;
40320;0.994409;8.71014e-79;898.308;0.000166918;1.27377e-97;0.150754;899.454;
40330;0.99441;8.32579e-79;898.309;0.000166548;1.20411e-97;0.150419;899.454;
40340;0.99441;7.9584e-79;898.309;0.000166178;1.13826e-97;0.150085;899.454;
40350;0.994411;7.60722e-79;898.31;0.000165809;1.076e-97;0.149752;899.454;
40360;0.994411;7.27153e-79;898.31;0.000165441;1.01716e-97;0.14942;899.454;
40370;0.994411;6.95066e-79;898.31;0.000165074;9.61528e-98;0.149088;899.454;
40380;0.994412;6.64395e-79;898.311;0.000164708;9.08942e-98;0.148757;899.454;
40390;0.994412;6.35077e-79;898.311;0.000164342;8.59232e-98;0.148427;899.454;
40400;0.994412;6.07053e-79;898.311;0.000163978;8.1224e-98;0.148098;899.454;
40410;0.994413;5.80266e-79;898.312;0.000163614;7.67819e-98;0.147769;899.454;
40420;0.994413;5.5466e-79;898.312;0.000163251;7.25827e-98;0.147441;899.454;
40430;0.994414;5.30185e-79;898.312;0.000162888;6.86131e-98;0.147114;899.454;
40440;0.994414;5.06789e-79;898.313;0.000162527;6.48606e-98;0.146788;899.454;
40450;0.994414;4.84426e-79;898.313;0.000162166;6.13134e-98;0.146462;899.454;
40460;0.994415;4.6305e-79;898.313;0.000161806;5.79601e-98;0.146137;899.454;
40470;0.994415;4.42617e-79;898.314;0.000161447;5.47903e-98;0.145812;899.454;
40480;0.994415;4.23085e-79;898.314;0.000161089;5.17938e-98;0.145489;899.454;
40490;0.994416;4.04416e-79;898.314;0.000160731;4.89612e-98;0.145166;899.454;
40500;0.994416;3.8657e-79;898.315;0.000160375;4.62835e-98;0.144844;899.454;
40510;0.994416;3.69512e-79;898.315;0.000160019;4.37522e-98;0.144522;899.454;
40520;0.994417;3.53207e-79;898.315;0.000159664;4.13594e-98;0.144202;899.454;
40530;0.994417;3.37621e-79;898.316;0.000159309;3.90975e-98;0.143882;899.454;
40540;0.994417;3.22723e-79;898.316;0.000158956;3.69592e-98;0.143562;899.454;
40550;0.994418;3.08482e-79;898.316;0.000158603;3.49379e-98;0.143244;899.454;
40560;0.994418;2.94869e-79;898.317;0.000158251;3.30271e-98;0.142926;899.454;
40570;0.994419;2.81858e-79;898.317;0.0001579;3.12209e-98;0.142609;899.454;
40580;0.994419;2.6942e-79;898.317;0.000157549;2.95134e-98;0.142292;899.454;
40590;0.994419;2.57531e-79;898.317;0.0001572;2.78993e-98;0.141976;899.454;
40600;0.99442;2.46167e-79;898.318;0.000156851;2.63735e-98;0.141661;899.454;
40610;0.99442;2.35305e-79;898.318;0.000156503;2.49311e-98;0.141347;899.454;
40620;0.99442;2.24921e-79;898.318;0.000156155;2.35676e-98;0.141033;899.454;
40630;0.994421;2.14996e-79;898.319;0.000155809;2.22787e-98;0.14072;899.454;
40640;0.994421;2.05509e-79;898.319;0.000155463;2.10603e-98;0.140408;899.454;
40650;0.994421;1.96441e-79;898.319;0.000155118;1.99085e-98;0.140096;899.454;
40660;0.994422;1.87772e-79;898.32;0.000154774;1.88197e-98;0.139785;899.454;
40670;0.994422;1.79487e-79;898.32;0.00015443;1.77904e-98;0.139475;899.454;
40680;0.994422;1.71566e-79;898.32;0.000154088;1.68175e-98;0.139166;899.454;
40690;0.994423;1.63996e-79;898.321;0.000153746;1.58977e-98;0.138857;899.454;
40700;0.994423;1.56759e-79;898.321;0.000153404;1.50283e-98;0.138549;899.454;
40710;0.994423;1.49842e-79;898.321;0.000153064;1.42064e-98;0.138241;899.454;
40720;0.994424;1.4323e-79;898.322;0.000152724;1.34294e-98;0.137934;899.454;
40730;0.994424;1.36909e-79;898.322;0.000152385;1.2695e-98;0.137628;899.454;
40740;0.994424;1.30868e-79;898.322;0.000152047;1.20007e-98;0.137323;899.454;
40750;0.994425;1.25093e-79;898.323;0.00015171;1.13444e-98;0.137018;899.454;
40760;0.994425;1.19573e-79;898.323;0.000151373;1.07239e-98;0.136714;899.454;
40770;0.994425;1.14297e-79;898.323;0.000151037;1.01374e-98;0.13641;899.454;
40780;0.994426;1.09253e-79;898.324;0.000150702;9.58302e-99;0.136108;899.454;
40790;0.994426;1.04432e-79;898.324;0.000150367;9.05892e-99;0.135806;899.454;
40800;0.994426;9.9824e-80;898.324;0.000150034;8.56348e-99;0.135504;899.454;
40810;0.994427;9.54191e-80;898.324;0.000149701;8.09515e-99;0.135204;899.454;
40820;0.994427;9.12085e-80;898.325;0.000149368;7.65242e-99;0.134903;899.454;
40830;0.994427;8.71838e-80;898.325;0.000149037;7.23391e-99;0.134604;899.454;
40840;0.994428;8.33366e-80;898.325;0.000148706;6.83828e-99;0.134305;899.454;
40850;0.994428;7.96592e-80;898.326;0.000148376;6.4643e-99;0.134007;899.454;
40860;0.994428;7.61441e-80;898.326;0.000148047;6.11076e-99;0.13371;899.454;
40870;0.994429;7.27841e-80;898.326;0.000147718;5.77656e-99;0.133413;899.454;
40880;0.994429;6.95724e-80;898.327;0.00014739;5.46064e-99;0.133117;899.454;
40890;0.994429;6.65024e-80;898.327;0.000147063;5.162e-99;0.132822;899.454;
40900;0.99443;6.35678e-80;898.327;0.000146737;4.87969e-99;0.132527;899.454;
40910;0.99443;6.07628e-80;898.327;0.000146411;4.61282e-99;0.132233;899.454;
40920;0.99443;5.80815e-80;898.328;0.000146086;4.36054e-99;0.131939;899.454;
40930;0.994431;5.55185e-80;898.328;0.000145762;4.12206e-99;0.131646;899.454;
40940;0.994431;5.30687e-80;898.328;0.000145439;3.89662e-99;0.131354;899.454;
40950;0.994431;5.07269e-80;898.329;0.000145116;3.68352e-99;0.131063;899.454;
40960;0.994432;4.84885e-80;898.329;0.000144794;3.48206e-99;0.130772;899.454;
40970;0.994432;4.63489e-80;898.329;0.000144472;3.29163e-99;0.130482;899.454;
40980;0.994432;4.43036e-80;898.33;0.000144152;3.11161e-99;0.130192;899.454;
40990;0.994433;4.23487e-80;898.33;0.000143832;2.94144e-99;0.129903;899.454;
41000;0.994433;4.04799e-80;898.33;0.000143513;2.78057e-99;0.129615;899.454;
41010;0.994433;3.86937e-80;898.33;0.000143194;2.6285e-99;0.129327;899.454;
41020;0.994434;3.69863e-80;898.331;0.000142876;2.48474e-99;0.12904;899.454;
41030;0.994434;3.53542e-80;898.331;0.000142559;2.34885e-99;0.128754;899.454;
41040;0.994434;3.37941e-80;898.331;0.000142243;2.22039e-99;0.128468;899.454;
41050;0.994434;3.23029e-80;898.332;0.000141927;2.09896e-99;0.128183;899.454;
41060;0.994435;3.08774e-80;898.332;0.000141612;1.98417e-99;0.127898;899.454;
41070;0.994435;2.95149e-80;898.332;0.000141298;1.87565e-99;0.127615;899.454;
41080;0.994435;2.82125e-80;898.333;0.000140984;1.77307e-99;0.127331;899.454;
41090;0.994436;2.69676e-80;898.333;0.000140672;1.6761e-99;0.127049;899.454;
41100;0.994436;2.57776e-80;898.333;0.000140359;1.58444e-99;0.126767;899.454;
41110;0.994436;2.46401e-80;898.333;0.000140048;1.49778e-99;0.126486;899.454;
41120;0.994437;2.35528e-80;898.334;0.000139737;1.41587e-99;0.126205;899.454;
41130;0.994437;2.25135e-80;898.334;0.000139427;1.33843e-99;0.125925;899.454;
41140;0.994437;2.15201e-80;898.334;0.000139117;1.26524e-99;0.125645;899.454;
41150;0.994438;2.05705e-80;898.335;0.000138809;1.19604e-99;0.125366;899.454;
41160;0.994438;1.96627e-80;898.335;0.000138501;1.13063e-99;0.125088;899.454;
41170;0.994438;1.87951e-80;898.335;0.000138193;1.06879e-99;0.124811;899.454;
41180;0.994439;1.79657e-80;898.335;0.000137887;1.01034e-99;0.124534;899.454;
41190;0.994439;1.7173e-80;898.336;0.000137581;9.55085e-100;0.124257;899.454;
41200;0.994439;1.64152e-80;898.336;0.000137275;9.02851e-100;0.123981;899.454;
41210;0.994439;1.56908e-80;898.336;0.000136971;8.53474e-100;0.123706;899.455;
41220;0.99444;1.49984e-80;898.336;0.000136667;8.06797e-100;0.123432;899.455;
41230;0.99444;1.43366e-80;898.337;0.000136363;7.62674e-100;0.123158;899.455;
41240;0.99444;1.3704e-80;898.337;0.000136061;7.20963e-100;0.122884;899.455;
41250;0.994441;1.30993e-80;898.337;0.000135759;6.81533e-100;0.122612;899.455;
41260;0.994441;1.25212e-80;898.338;0.000135457;6.4426e-100;0.12234;899.455;
41270;0.994441;1.19687e-80;898.338;0.000135157;6.09025e-100;0.122068;899.455;
41280;0.994442;1.14406e-80;898.338;0.000134857;5.75717e-100;0.121797;899.455;
41290;0.994442;1.09357e-80;898.338;0.000134558;5.44231e-100;0.121527;899.455;
41300;0.994442;1.04532e-80;898.339;0.000134259;5.14467e-100;0.121257;899.455;
41310;0.994442;9.99191e-81;898.339;0.000133961;4.86331e-100;0.120988;899.455;
41320;0.994443;9.551e-81;898.339;0.000133664;4.59733e-100;0.12072;899.455;
41330;0.994443;9.12954e-81;898.34;0.000133367;4.3459e-100;0.120452;899.455;
41340;0.994443;8.72669e-81;898.34;0.000133071;4.10822e-100;0.120184;899.455;
41350;0.994444;8.34161e-81;898.34;0.000132776;3.88355e-100;0.119918;899.455;
41360;0.994444;7.97352e-81;898.34;0.000132481;3.67115e-100;0.119651;899.455;
41370;0.994444;7.62167e-81;898.341;0.000132187;3.47038e-100;0.119386;899.455;
41380;0.994445;7.28535e-81;898.341;0.000131894;3.28058e-100;0.119121;899.455;
41390;0.994445;6.96387e-81;898.341;0.000131601;3.10117e-100;0.118857;899.455;
41400;0.994445;6.65658e-81;898.341;0.000131309;2.93156e-100;0.118593;899.455;
41410;0.994445;6.36285e-81;898.342;0.000131017;2.77123e-100;0.11833;899.455;
41420;0.994446;6.08207e-81;898.342;0.000130727;2.61967e-100;0.118067;899.455;
41430;0.994446;5.81369e-81;898.342;0.000130436;2.4764e-100;0.117805;899.455;
41440;0.994446;5.55715e-81;898.343;0.000130147;2.34097e-100;0.117544;899.455;
41450;0.994447;5.31193e-81;898.343;0.000129858;2.21294e-100;0.117283;899.455;
41460;0.994447;5.07754e-81;898.343;0.00012957;2.09191e-100;0.117022;899.455;
41470;0.994447;4.85348e-81;898.343;0.000129282;1.97751e-100;0.116763;899.455;
41480;0.994447;4.63931e-81;898.344;0.000128995;1.86936e-100;0.116504;899.455;
41490;0.994448;4.43459e-81;898.344;0.000128709;1.76712e-100;0.116245;899.455;
41500;0.994448;4.23891e-81;898.344;0.000128424;1.67048e-100;0.115987;899.455;
41510;0.994448;4.05186e-81;898.344;0.000128139;1.57912e-100;0.11573;899.455;
41520;0.994449;3.87307e-81;898.345;0.000127854;1.49276e-100;0.115473;899.455;
41530;0.994449;3.70216e-81;898.345;0.00012757;1.41112e-100;0.115216;899.455;
41540;0.994449;3.5388e-81;898.345;0.000127287;1.33394e-100;0.114961;899.455;
41550;0.994449;3.38264e-81;898.345;0.000127005;1.26099e-100;0.114706;899.455;
41560;0.99445;3.23338e-81;898.346;0.000126723;1.19202e-100;0.114451;899.455;
41570;0.99445;3.0907e-81;898.346;0.000126442;1.12683e-100;0.114197;899.455;
41580;0.99445;2.95432e-81;898.346;0.000126161;1.06521e-100;0.113944;899.455;
41590;0.994451;2.82395e-81;898.346;0.000125881;1.00695e-100;0.113691;899.455;
41600;0.994451;2.69934e-81;898.347;0.000125602;9.51879e-101;0.113438;899.455;
41610;0.994451;2.58023e-81;898.347;0.000125323;8.99821e-101;0.113187;899.455;
41620;0.994451;2.46637e-81;898.347;0.000125045;8.50609e-101;0.112935;899.455;
41630;0.994452;2.35754e-81;898.348;0.000124767;8.04089e-101;0.112685;899.455;
41640;0.994452;2.25351e-81;898.348;0.00012449;7.60113e-101;0.112435;899.455;
41650;0.994452;2.15407e-81;898.348;0.000124214;7.18543e-101;0.112185;899.455;
41660;0.994452;2.05901e-81;898.348;0.000123938;6.79245e-101;0.111936;899.455;
41670;0.994453;1.96816e-81;898.349;0.000123663;6.42097e-101;0.111688;899.455;
41680;0.994453;1.88131e-81;898.349;0.000123389;6.06981e-101;0.11144;899.455;
41690;0.994453;1.79829e-81;898.349;0.000123115;5.73785e-101;0.111193;899.455;
41700;0.994454;1.71894e-81;898.349;0.000122842;5.42404e-101;0.110946;899.455;
41710;0.994454;1.64309e-81;898.35;0.000122569;5.1274e-101;0.1107;899.455;
41720;0.994454;1.57059e-81;898.35;0.000122297;4.84698e-101;0.110454;899.455;
41730;0.994454;1.50128e-81;898.35;0.000122026;4.5819e-101;0.110209;899.455;
41740;0.994455;1.43503e-81;898.35;0.000121755;4.33131e-101;0.109964;899.455;
41750;0.994455;1.37171e-81;898.351;0.000121485;4.09443e-101;0.10972;899.455;
41760;0.994455;1.31118e-81;898.351;0.000121215;3.87051e-101;0.109477;899.455;
41770;0.994455;1.25332e-81;898.351;0.000120946;3.65883e-101;0.109234;899.455;
41780;0.994456;1.19802e-81;898.351;0.000120678;3.45873e-101;0.108991;899.455;
41790;0.994456;1.14515e-81;898.352;0.00012041;3.26957e-101;0.108749;899.455;
41800;0.994456;1.09462e-81;898.352;0.000120143;3.09075e-101;0.108508;899.455;
41810;0.994457;1.04632e-81;898.352;0.000119876;2.92172e-101;0.108267;899.455;
41820;0.994457;1.00015e-81;898.352;0.00011961;2.76193e-101;0.108027;899.455;
41830;0.994457;9.56016e-82;898.353;0.000119344;2.61088e-101;0.107787;899.455;
41840;0.994457;9.13831e-82;898.353;0.00011908;2.46809e-101;0.107548;899.455;
41850;0.994458;8.73506e-82;898.353;0.000118815;2.33311e-101;0.107309;899.455;
41860;0.994458;8.34961e-82;898.353;0.000118552;2.20551e-101;0.107071;899.455;
41870;0.994458;7.98117e-82;898.354;0.000118288;2.08489e-101;0.106833;899.455;
41880;0.994458;7.62899e-82;898.354;0.000118026;1.97087e-101;0.106596;899.455;
41890;0.994459;7.29235e-82;898.354;0.000117764;1.86308e-101;0.10636;899.455;
41900;0.994459;6.97056e-82;898.354;0.000117503;1.76119e-101;0.106124;899.455;
41910;0.994459;6.66297e-82;898.354;0.000117242;1.66487e-101;0.105888;899.455;
41920;0.994459;6.36896e-82;898.355;0.000116982;1.57382e-101;0.105653;899.455;
41930;0.99446;6.08792e-82;898.355;0.000116722;1.48774e-101;0.105419;899.455;
41940;0.99446;5.81928e-82;898.355;0.000116463;1.40638e-101;0.105185;899.455;
41950;0.99446;5.56249e-82;898.355;0.000116205;1.32946e-101;0.104951;899.455;
41960;0.99446;5.31704e-82;898.356;0.000115947;1.25675e-101;0.104718;899.455;
41970;0.994461;5.08242e-82;898.356;0.000115689;1.18802e-101;0.104486;899.455;
41980;0.994461;4.85815e-82;898.356;0.000115433;1.12305e-101;0.104254;899.455;
41990;0.994461;4.64377e-82;898.356;0.000115176;1.06163e-101;0.104023;899.455;
42000;0.994461;4.43886e-82;898.357;0.000114921;1.00357e-101;0.103792;899.455;
42010;0.994462;4.24299e-82;898.357;0.000114666;9.48683e-102;0.103561;899.455;
42020;0.994462;4.05576e-82;898.357;0.000114411;8.968e-102;0.103332;899.455;
42030;0.994462;3.87679e-82;898.357;0.000114157;8.47753e-102;0.103102;899.455;
42040;0.994463;3.70572e-82;898.358;0.000113904;8.0139e-102;0.102873;899.455;
42050;0.994463;3.5422e-82;898.358;0.000113651;7.57561e-102;0.102645;899.455;
42060;0.994463;3.3859e-82;898.358;0.000113399;7.1613e-102;0.102417;899.455;
42070;0.994463;3.23649e-82;898.358;0.000113147;6.76965e-102;0.10219;899.455;
42080;0.994464;3.09367e-82;898.359;0.000112896;6.39941e-102;0.101963;899.455;
42090;0.994464;2.95716e-82;898.359;0.000112646;6.04943e-102;0.101737;899.455;
42100;0.994464;2.82667e-82;898.359;0.000112396;5.71858e-102;0.101511;899.455;
42110;0.994464;2.70194e-82;898.359;0.000112146;5.40583e-102;0.101286;899.455;
42120;0.994465;2.58271e-82;898.359;0.000111897;5.11019e-102;0.101061;899.455;
42130;0.994465;2.46875e-82;898.36;0.000111649;4.83071e-102;0.100837;899.455;
42140;0.994465;2.35981e-82;898.36;0.000111401;4.56652e-102;0.100613;899.455;
42150;0.994465;2.25568e-82;898.36;0.000111154;4.31677e-102;0.10039;899.455;
42160;0.994465;2.15614e-82;898.36;0.000110907;4.08069e-102;0.100167;899.455;
42170;0.994466;2.061e-82;898.361;0.000110661;3.85751e-102;0.0999446;899.455;
42180;0.994466;1.97005e-82;898.361;0.000110415;3.64654e-102;0.0997228;899.455;
42190;0.994466;1.88312e-82;898.361;0.00011017;3.44711e-102;0.0995014;899.455;
42200;0.994466;1.80003e-82;898.361;0.000109926;3.25859e-102;0.0992806;899.455;
42210;0.994467;1.7206e-82;898.361;0.000109682;3.08038e-102;0.0990603;899.455;
42220;0.994467;1.64467e-82;898.362;0.000109438;2.91191e-102;0.0988404;899.455;
42230;0.994467;1.5721e-82;898.362;0.000109196;2.75266e-102;0.0986211;899.455;
42240;0.994467;1.50273e-82;898.362;0.000108953;2.60211e-102;0.0984022;899.455;
42250;0.994468;1.43642e-82;898.362;0.000108711;2.4598e-102;0.0981838;899.455;
42260;0.994468;1.37303e-82;898.363;0.00010847;2.32528e-102;0.0979659;899.455;
42270;0.994468;1.31245e-82;898.363;0.000108229;2.19811e-102;0.0977485;899.455;
42280;0.994468;1.25453e-82;898.363;0.000107989;2.07789e-102;0.0975315;899.455;
42290;0.994469;1.19917e-82;898.363;0.00010775;1.96425e-102;0.0973151;899.455;
42300;0.994469;1.14626e-82;898.364;0.00010751;1.85683e-102;0.0970991;899.455;
42310;0.994469;1.09568e-82;898.364;0.000107272;1.75528e-102;0.0968836;899.455;
42320;0.994469;1.04733e-82;898.364;0.000107034;1.65928e-102;0.0966686;899.455;
42330;0.99447;1.00112e-82;898.364;0.000106796;1.56853e-102;0.096454;899.455;
42340;0.99447;9.5694e-83;898.364;0.000106559;1.48275e-102;0.0962399;899.455;
42350;0.99447;9.14713e-83;898.365;0.000106323;1.40166e-102;0.0960264;899.455;
42360;0.99447;8.7435e-83;898.365;0.000106087;1.325e-102;0.0958132;899.455;
42370;0.994471;8.35768e-83;898.365;0.000105851;1.25254e-102;0.0956006;899.455;
42380;0.994471;7.98888e-83;898.365;0.000105616;1.18403e-102;0.0953884;899.455;
42390;0.994471;7.63636e-83;898.365;0.000105382;1.11928e-102;0.0951767;899.455;
42400;0.994471;7.2994e-83;898.366;0.000105148;1.05807e-102;0.0949655;899.455;
42410;0.994471;6.9773e-83;898.366;0.000104915;1.0002e-102;0.0947547;899.455;
42420;0.994472;6.66942e-83;898.366;0.000104682;9.45498e-103;0.0945444;899.455;
42430;0.994472;6.37512e-83;898.366;0.000104449;8.93788e-103;0.0943346;899.455;
42440;0.994472;6.09381e-83;898.367;0.000104218;8.44907e-103;0.0941252;899.455;
42450;0.994472;5.82491e-83;898.367;0.000103986;7.98699e-103;0.0939163;899.455;
42460;0.994473;5.56787e-83;898.367;0.000103756;7.55018e-103;0.0937079;899.455;
42470;0.994473;5.32218e-83;898.367;0.000103525;7.13726e-103;0.0934999;899.455;
42480;0.994473;5.08733e-83;898.367;0.000103296;6.74692e-103;0.0932924;899.455;
42490;0.994473;4.86285e-83;898.368;0.000103066;6.37793e-103;0.0930854;899.455;
42500;0.994474;4.64827e-83;898.368;0.000102838;6.02912e-103;0.0928788;899.455;
42510;0.994474;4.44316e-83;898.368;0.000102609;5.69938e-103;0.0926726;899.455;
42520;0.994474;4.24709e-83;898.368;0.000102382;5.38768e-103;0.0924669;899.455;
42530;0.994474;4.05969e-83;898.368;0.000102154;5.09303e-103;0.0922617;899.455;
42540;0.994474;3.88055e-83;898.369;0.000101928;4.81449e-103;0.092057;899.455;
42550;0.994475;3.70931e-83;898.369;0.000101701;4.55118e-103;0.0918527;899.455;
42560;0.994475;3.54563e-83;898.369;0.000101476;4.30228e-103;0.0916488;899.455;
42570;0.994475;3.38918e-83;898.369;0.00010125;4.06698e-103;0.0914454;899.455;
42580;0.994475;3.23962e-83;898.37;0.000101026;3.84456e-103;0.0912424;899.455;
42590;0.994476;3.09667e-83;898.37;0.000100802;3.6343e-103;0.0910399;899.455;
42600;0.994476;2.96002e-83;898.37;0.000100578;3.43554e-103;0.0908379;899.455;
42610;0.994476;2.82941e-83;898.37;0.000100355;3.24765e-103;0.0906363;899.455;
42620;0.994476;2.70456e-83;898.37;0.000100132;3.07003e-103;0.0904351;899.455;
42630;0.994476;2.58521e-83;898.371;9.99096e-05;2.90213e-103;0.0902344;899.455;
42640;0.994477;2.47114e-83;898.371;9.96879e-05;2.74341e-103;0.0900341;899.455;
42650;0.994477;2.3621e-83;898.371;9.94666e-05;2.59338e-103;0.0898343;899.455;
42660;0.994477;2.25786e-83;898.371;9.92459e-05;2.45154e-103;0.089635;899.455;
42670;0.994477;2.15823e-83;898.371;9.90256e-05;2.31747e-103;0.089436;899.455;
42680;0.994478;2.063e-83;898.372;9.88058e-05;2.19073e-103;0.0892375;899.455;
42690;0.994478;1.97196e-83;898.372;9.85866e-05;2.07091e-103;0.0890395;899.455;
42700;0.994478;1.88495e-83;898.372;9.83678e-05;1.95765e-103;0.0888419;899.455;
42710;0.994478;1.80177e-83;898.372;9.81494e-05;1.85059e-103;0.0886447;899.455;
42720;0.994478;1.72227e-83;898.372;9.79316e-05;1.74938e-103;0.0884479;899.455;
42730;0.994479;1.64627e-83;898.373;9.77143e-05;1.65371e-103;0.0882516;899.455;
42740;0.994479;1.57363e-83;898.373;9.74974e-05;1.56327e-103;0.0880558;899.455;
42750;0.994479;1.50419e-83;898.373;9.7281e-05;1.47777e-103;0.0878603;899.455;
42760;0.994479;1.43781e-83;898.373;9.70651e-05;1.39695e-103;0.0876654;899.455;
42770;0.99448;1.37437e-83;898.373;9.68497e-05;1.32055e-103;0.0874708;899.455;
42780;0.99448;1.31372e-83;898.374;9.66347e-05;1.24833e-103;0.0872767;899.455;
42790;0.99448;1.25575e-83;898.374;9.64203e-05;1.18006e-103;0.087083;899.455;
42800;0.99448;1.20034e-83;898.374;9.62063e-05;1.11552e-103;0.0868897;899.455;
42810;0.99448;1.14737e-83;898.374;9.59927e-05;1.05451e-103;0.0866968;899.455;
42820;0.994481;1.09674e-83;898.374;9.57797e-05;9.9684e-104;0.0865044;899.455;
42830;0.994481;1.04835e-83;898.375;9.55671e-05;9.42323e-104;0.0863124;899.455;
42840;0.994481;1.00209e-83;898.375;9.5355e-05;8.90787e-104;0.0861209;899.455;
42850;0.994481;9.57869e-84;898.375;9.51434e-05;8.4207e-104;0.0859297;899.455;
42860;0.994481;9.15602e-84;898.375;9.49322e-05;7.96017e-104;0.085739;899.455;
42870;0.994482;8.752e-84;898.375;9.47215e-05;7.52482e-104;0.0855487;899.455;
